	id	treatment	condition	day	bw	bwc	score	mgs	mgs30	mgs180	bur2h	burON	hr	hrv	temp	act
405	Ca_002	Sham	Carprofen	13	19.2	104.918032786885	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
406	Ca_002	Sham	Carprofen	14	19.4	106.010928961749	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
407	Ca_002	Sham	Carprofen	15	19.6	107.103825136612	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
408	Ca_002	Sham	Carprofen	16	19.4	106.010928961749	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
409	Ca_002	Sham	Carprofen	17	19.2	104.918032786885	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
410	Ca_002	Sham	Carprofen	18	19.6	107.103825136612	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
411	Ca_002	Sham	Carprofen	19	19.9	108.743169398907	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
412	Ca_002	Sham	Carprofen	20	19.7	107.650273224044	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
413	Ca_002	Sham	Carprofen	21	19.7	107.650273224044	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
414	Ca_002	Sham	Carprofen	22	20	109.289617486339	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
415	Ca_002	Sham	Carprofen	23	19.8	108.196721311475	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
416	Ca_002	Sham	Carprofen	24	19.9	108.743169398907	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
417	Ca_002	Sham	Carprofen	25	19.8	108.196721311475	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
418	Ca_002	Sham	Carprofen	26	19.8	108.196721311475	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
419	Ca_002	Sham	Carprofen	27	20.1	109.83606557377	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
420	Ca_002	Sham	Carprofen	28	20.8	113.66	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
421	Ca_004	Sham	Carprofen	-1	19.3	100	0	0.15	NA	NA	59.0427701153793	96.8252339881201	NA	NA	NA	NA
422	Ca_004	Sham	Carprofen	0	18.9	97.9274611398964	0	0.075	0.30625	0.2125	81.9554277498203	100	NA	NA	NA	NA
423	Ca_004	Sham	Carprofen	1	18.9	97.9274611398964	0	0.1125	NA	NA	89.1774891774892	96.3924963924964	NA	NA	NA	NA
424	Ca_004	Sham	Carprofen	2	19.3	100	0	0.0875	NA	NA	82.089552238806	96.3041933191187	NA	NA	NA	NA
425	Ca_004	Sham	Carprofen	3	19.2	99.4818652849741	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
426	Ca_004	Sham	Carprofen	4	18.9	97.9274611398964	0	0.128125	NA	NA	82.6618705035971	87.6978417266187	NA	NA	NA	NA
427	Ca_004	Sham	Carprofen	5	19.5	101.036269430052	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
428	Ca_004	Sham	Carprofen	6	19.2	99.4818652849741	0	0.1375	NA	NA	NA	NA	NA	NA	NA	NA
429	Ca_004	Sham	Carprofen	7	19.2	99.4818652849741	0	NA	NA	NA	72.4039829302987	97.5106685633001	NA	NA	NA	NA
430	Ca_004	Sham	Carprofen	8	19.7	102.072538860104	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
431	Ca_004	Sham	Carprofen	9	19.9	103.108808290155	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
432	Ca_004	Sham	Carprofen	10	20.3	105.181347150259	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
433	Ca_004	Sham	Carprofen	11	20.1	104.145077720207	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
434	Ca_004	Sham	Carprofen	12	20.3	105.181347150259	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
435	Ca_004	Sham	Carprofen	13	20.5	106.217616580311	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
436	Ca_004	Sham	Carprofen	14	20.9	108.290155440414	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
437	Ca_004	Sham	Carprofen	15	20.5	106.217616580311	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
438	Ca_004	Sham	Carprofen	16	20.8	107.772020725389	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
439	Ca_004	Sham	Carprofen	17	21.2	109.844559585492	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
440	Ca_004	Sham	Carprofen	18	21	108.80829015544	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
441	Ca_004	Sham	Carprofen	19	20.7	107.253886010363	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
442	Ca_004	Sham	Carprofen	20	21	108.80829015544	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
443	Ca_004	Sham	Carprofen	21	21.2	109.844559585492	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
444	Ca_004	Sham	Carprofen	22	21.4	110.880829015544	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
445	Ca_004	Sham	Carprofen	23	20.9	108.290155440414	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
446	Ca_004	Sham	Carprofen	24	21.6	111.917098445596	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
447	Ca_004	Sham	Carprofen	25	21.4	110.880829015544	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
448	Ca_004	Sham	Carprofen	26	22.1	114.507772020725	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
449	Ca_004	Sham	Carprofen	27	21.6	111.917098445596	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
450	Ca_004	Sham	Carprofen	28	21.1	109.33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
451	Ca_007	Sham	Carprofen	-1	17.2	100	0	0.096875	NA	NA	42.392254567707	91.4665771894911	NA	NA	NA	NA
452	Ca_007	Sham	Carprofen	0	16.8	97.6744186046512	0	0.328125	0.234375	0.185119047619048	75.2525252525253	84.9206349206349	NA	NA	NA	NA
453	Ca_007	Sham	Carprofen	1	16.8	97.6744186046512	0	0.269642857142857	NA	NA	89.2627057981389	97.780959198282	NA	NA	NA	NA
454	Ca_007	Sham	Carprofen	2	16.9	98.2558139534884	0	0.14375	NA	NA	76.1151079136691	99.0647482014388	NA	NA	NA	NA
455	Ca_007	Sham	Carprofen	3	16.9	98.2558139534884	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
456	Ca_007	Sham	Carprofen	4	16.9	98.2558139534884	0	0.16875	NA	NA	86.4768683274021	95.4448398576512	NA	NA	NA	NA
457	Ca_007	Sham	Carprofen	5	17.5	101.744186046512	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
458	Ca_007	Sham	Carprofen	6	16.9	98.2558139534884	0	0.128125	NA	NA	NA	NA	NA	NA	NA	NA
459	Ca_007	Sham	Carprofen	7	17.6	102.325581395349	0	NA	NA	NA	79.5	82.4285714285714	NA	NA	NA	NA
460	Ca_007	Sham	Carprofen	8	17.3	100.581395348837	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
461	Ca_007	Sham	Carprofen	9	17.9	104.06976744186	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
462	Ca_007	Sham	Carprofen	10	17.8	103.488372093023	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
463	Ca_007	Sham	Carprofen	11	17.3	100.581395348837	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
464	Ca_007	Sham	Carprofen	12	17.5	101.744186046512	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
465	Ca_007	Sham	Carprofen	13	17.8	103.488372093023	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
466	Ca_007	Sham	Carprofen	14	18.2	105.813953488372	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
467	Ca_007	Sham	Carprofen	15	18.2	105.813953488372	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
468	Ca_007	Sham	Carprofen	16	18.1	105.232558139535	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
469	Ca_007	Sham	Carprofen	17	18	104.651162790698	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
470	Ca_007	Sham	Carprofen	18	18.1	105.232558139535	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
471	Ca_007	Sham	Carprofen	19	18.7	108.720930232558	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
472	Ca_007	Sham	Carprofen	20	18.2	105.813953488372	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
473	Ca_007	Sham	Carprofen	21	18.6	108.139534883721	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
474	Ca_007	Sham	Carprofen	22	18.6	108.139534883721	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
475	Ca_007	Sham	Carprofen	23	19.1	111.046511627907	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
476	Ca_007	Sham	Carprofen	24	19.1	111.046511627907	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
477	Ca_007	Sham	Carprofen	25	18.8	109.302325581395	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
478	Ca_007	Sham	Carprofen	26	18.8	109.302325581395	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
479	Ca_007	Sham	Carprofen	27	18.9	109.883720930233	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
480	Ca_007	Sham	Carprofen	28	19.2	111.63	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
481	Ca_010	Sham	Carprofen	-1	19.1	100	0	0.096875	NA	NA	90.518269392014	98.8522238163558	NA	NA	NA	NA
482	Ca_010	Sham	Carprofen	0	18.9	98.9528795811518	0	0	0.33125	0.1	95.0106913756237	100	NA	NA	NA	NA
483	Ca_010	Sham	Carprofen	1	19	99.4764397905759	0	0.175	NA	NA	76.9285208775655	100	NA	NA	NA	NA
484	Ca_010	Sham	Carprofen	2	19.1	100	0	0.0125	NA	NA	81.5209665955934	92.1108742004264	NA	NA	NA	NA
485	Ca_010	Sham	Carprofen	3	19.1	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
486	Ca_010	Sham	Carprofen	4	19.1	100	0	0.103125	NA	NA	84.3772498200144	100	NA	NA	NA	NA
487	Ca_010	Sham	Carprofen	5	19.1	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
488	Ca_010	Sham	Carprofen	6	19.4	101.570680628272	0	0.175	NA	NA	NA	NA	NA	NA	NA	NA
489	Ca_010	Sham	Carprofen	7	18.8	98.4293193717277	0	NA	NA	NA	93.3428775948461	100	NA	NA	NA	NA
490	Ca_010	Sham	Carprofen	8	19.4	101.570680628272	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
491	Ca_010	Sham	Carprofen	9	19.6	102.61780104712	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
492	Ca_010	Sham	Carprofen	10	19.6	102.61780104712	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
493	Ca_010	Sham	Carprofen	11	19.5	102.094240837696	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
494	Ca_010	Sham	Carprofen	12	19.9	104.188481675393	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	Ca_010	Sham	Carprofen	13	20.1	105.235602094241	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
496	Ca_010	Sham	Carprofen	14	20.4	106.806282722513	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
497	Ca_010	Sham	Carprofen	15	19.9	104.188481675393	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
498	Ca_010	Sham	Carprofen	16	20.6	107.853403141361	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
499	Ca_010	Sham	Carprofen	17	20.2	105.759162303665	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
500	Ca_010	Sham	Carprofen	18	20.9	109.424083769633	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
501	Ca_010	Sham	Carprofen	19	20.7	108.376963350785	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
502	Ca_010	Sham	Carprofen	20	20.7	108.376963350785	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
503	Ca_010	Sham	Carprofen	21	20.4	106.806282722513	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
504	Ca_010	Sham	Carprofen	22	21.3	111.51832460733	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
505	Ca_010	Sham	Carprofen	23	21.5	112.565445026178	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
506	Ca_010	Sham	Carprofen	24	21.2	110.994764397906	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
507	Ca_010	Sham	Carprofen	25	21	109.947643979058	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
508	Ca_010	Sham	Carprofen	26	21.3	111.51832460733	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
509	Ca_010	Sham	Carprofen	27	21.3	111.51832460733	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
510	Ca_010	Sham	Carprofen	28	20.8	108.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
511	Ca_012	Sham	Carprofen	-1	18.8	100	0	0.0375	NA	NA	57.1713519707771	92.5566798737933	NA	NA	NA	NA
512	Ca_012	Sham	Carprofen	0	16.8	89.3617021276596	2	0.0875	0.759375	0.328125	21.1948790896159	46.5149359886202	NA	NA	NA	NA
513	Ca_012	Sham	Carprofen	1	17.6	93.6170212765958	2	0.05	NA	NA	74.8196248196248	87.8787878787879	NA	NA	NA	NA
514	Ca_012	Sham	Carprofen	2	18	95.7446808510638	1	0.128125	NA	NA	79.800853485064	94.5234708392603	NA	NA	NA	NA
515	Ca_012	Sham	Carprofen	3	18.7	99.468085106383	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
516	Ca_012	Sham	Carprofen	4	18.8	100	0	0.025	NA	NA	78.9662598707825	90.4522613065327	NA	NA	NA	NA
517	Ca_012	Sham	Carprofen	5	18.6	98.936170212766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
518	Ca_012	Sham	Carprofen	6	19.2	102.127659574468	0	0.0875	NA	NA	NA	NA	NA	NA	NA	NA
519	Ca_012	Sham	Carprofen	7	19	101.063829787234	0	NA	NA	NA	87.5625446747677	97.2837741243746	NA	NA	NA	NA
520	Ca_012	Sham	Carprofen	8	18.8	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
521	Ca_012	Sham	Carprofen	9	19	101.063829787234	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
522	Ca_012	Sham	Carprofen	10	19.4	103.191489361702	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
523	Ca_012	Sham	Carprofen	11	19.7	104.787234042553	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
524	Ca_012	Sham	Carprofen	12	19.2	102.127659574468	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
525	Ca_012	Sham	Carprofen	13	19.7	104.787234042553	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
526	Ca_012	Sham	Carprofen	14	19.7	104.787234042553	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
527	Ca_012	Sham	Carprofen	15	20.1	106.914893617021	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
528	Ca_012	Sham	Carprofen	16	20	106.382978723404	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
529	Ca_012	Sham	Carprofen	17	20	106.382978723404	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
530	Ca_012	Sham	Carprofen	18	20.1	106.914893617021	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
531	Ca_012	Sham	Carprofen	19	20.4	108.510638297872	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
532	Ca_012	Sham	Carprofen	20	20.5	109.042553191489	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
533	Ca_012	Sham	Carprofen	21	20.2	107.446808510638	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
534	Ca_012	Sham	Carprofen	22	20.2	107.446808510638	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
535	Ca_012	Sham	Carprofen	23	19.5	103.723404255319	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
536	Ca_012	Sham	Carprofen	24	20.6	109.574468085106	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
537	Ca_012	Sham	Carprofen	25	20.5	109.042553191489	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
538	Ca_012	Sham	Carprofen	26	20.6	109.574468085106	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
539	Ca_012	Sham	Carprofen	27	20.4	108.510638297872	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
540	Ca_012	Sham	Carprofen	28	20.7	110.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
541	Ca_014	Sham	Carprofen	-1	18.2	100	0	0.09375	NA	NA	60.2162124157832	93.8709756306323	NA	NA	NA	NA
542	Ca_014	Sham	Carprofen	0	18.2	100	0	0.05	0.384375	0.325	49.102656137832	80.8327351040919	NA	NA	NA	NA
543	Ca_014	Sham	Carprofen	1	18.2	100	0	0.1125	NA	NA	74.1477272727273	89.7727272727273	NA	NA	NA	NA
544	Ca_014	Sham	Carprofen	2	18.5	101.648351648352	0	0.028125	NA	NA	60.0142551674982	98.5744832501782	NA	NA	NA	NA
545	Ca_014	Sham	Carprofen	3	18.3	100.549450549451	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
546	Ca_014	Sham	Carprofen	4	18.5	101.648351648352	0	0.025	NA	NA	86.0070671378092	94.6996466431095	NA	NA	NA	NA
547	Ca_014	Sham	Carprofen	5	18.1	99.4505494505495	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
548	Ca_014	Sham	Carprofen	6	18.4	101.098901098901	0	0.05	NA	NA	NA	NA	NA	NA	NA	NA
549	Ca_014	Sham	Carprofen	7	18.4	101.098901098901	0	NA	NA	NA	100	100	NA	NA	NA	NA
550	Ca_014	Sham	Carprofen	8	18.3	100.549450549451	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
551	Ca_014	Sham	Carprofen	9	18.3	100.549450549451	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
552	Ca_014	Sham	Carprofen	10	18.6	102.197802197802	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
553	Ca_014	Sham	Carprofen	11	18.9	103.846153846154	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
554	Ca_014	Sham	Carprofen	12	19.2	105.494505494505	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
555	Ca_014	Sham	Carprofen	13	19.3	106.043956043956	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
556	Ca_014	Sham	Carprofen	14	19.8	108.791208791209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
557	Ca_014	Sham	Carprofen	15	20.1	110.43956043956	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
558	Ca_014	Sham	Carprofen	16	20	109.89010989011	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
559	Ca_014	Sham	Carprofen	17	20.3	111.538461538462	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
560	Ca_014	Sham	Carprofen	18	19.7	108.241758241758	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
561	Ca_014	Sham	Carprofen	19	19.6	107.692307692308	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
562	Ca_014	Sham	Carprofen	20	19.9	109.340659340659	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
563	Ca_014	Sham	Carprofen	21	20	109.89010989011	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
564	Ca_014	Sham	Carprofen	22	19.5	107.142857142857	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
565	Ca_014	Sham	Carprofen	23	19.2	105.494505494505	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
566	Ca_014	Sham	Carprofen	24	20.1	110.43956043956	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
567	Ca_014	Sham	Carprofen	25	18.5	101.648351648352	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
568	Ca_014	Sham	Carprofen	26	20.4	112.087912087912	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
569	Ca_014	Sham	Carprofen	27	20.4	112.087912087912	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
570	Ca_014	Sham	Carprofen	28	20.3	111.54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
571	Ca_016	Sham	Carprofen	-1	18.9	100	0	0.03125	NA	NA	20.236974262398	100	NA	NA	NA	NA
572	Ca_016	Sham	Carprofen	0	19	100.529100529101	0	0.0875	0.421875	0.125	85.3640951694304	91.492429704398	NA	NA	NA	NA
573	Ca_016	Sham	Carprofen	1	18.6	98.4126984126984	0	0.0625	NA	NA	96.6308243727599	100	NA	NA	NA	NA
574	Ca_016	Sham	Carprofen	2	19	100.529100529101	0	0.0375	NA	NA	76.2989323843416	100	NA	NA	NA	NA
575	Ca_016	Sham	Carprofen	3	18.9	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
576	Ca_016	Sham	Carprofen	4	19.5	103.174603174603	0	0.090625	NA	NA	81.9285714285714	100	NA	NA	NA	NA
577	Ca_016	Sham	Carprofen	5	19.1	101.058201058201	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
578	Ca_016	Sham	Carprofen	6	19	100.529100529101	0	0.053125	NA	NA	NA	NA	NA	NA	NA	NA
579	Ca_016	Sham	Carprofen	7	18.9	100	0	NA	NA	NA	79.9572039942939	98.074179743224	NA	NA	NA	NA
580	Ca_016	Sham	Carprofen	8	18.8	99.4708994708995	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
581	Ca_016	Sham	Carprofen	9	19.6	103.703703703704	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
582	Ca_016	Sham	Carprofen	10	19.9	105.291005291005	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
583	Ca_016	Sham	Carprofen	11	19.3	102.116402116402	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
584	Ca_016	Sham	Carprofen	12	19.2	101.587301587302	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
585	Ca_016	Sham	Carprofen	13	19.6	103.703703703704	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
586	Ca_016	Sham	Carprofen	14	19.8	104.761904761905	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
587	Ca_016	Sham	Carprofen	15	20.1	106.349206349206	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
588	Ca_016	Sham	Carprofen	16	19.7	104.232804232804	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
589	Ca_016	Sham	Carprofen	17	19.4	102.645502645503	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
590	Ca_016	Sham	Carprofen	18	20.2	106.878306878307	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
591	Ca_016	Sham	Carprofen	19	20.4	107.936507936508	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
592	Ca_016	Sham	Carprofen	20	20.5	108.465608465608	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
593	Ca_016	Sham	Carprofen	21	20.5	108.465608465608	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
594	Ca_016	Sham	Carprofen	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
595	Ca_016	Sham	Carprofen	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
596	Ca_016	Sham	Carprofen	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
597	Ca_016	Sham	Carprofen	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
598	Ca_016	Sham	Carprofen	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
599	Ca_016	Sham	Carprofen	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
600	Ca_016	Sham	Carprofen	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
601	TDSS_031	Sham	Metamizol	-1	19.3	100	0	0.3140625	NA	NA	78.1223121837172	91.0815175782232	NA	NA	NA	NA
602	TDSS_031	Sham	Metamizol	0	18.1	93.8	2	0.503125	0.9625	1.1125	42.7240143369176	81.505376344086	NA	NA	NA	NA
603	TDSS_031	Sham	Metamizol	1	18.6	96.4	1	0.484375	NA	NA	76.7358625626342	93.915533285612	NA	NA	NA	NA
604	TDSS_031	Sham	Metamizol	2	18.8	97.4	0	0.103125	NA	NA	80.1140413399857	89.5937277263008	NA	NA	NA	NA
605	TDSS_031	Sham	Metamizol	3	19.1	99	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
606	TDSS_031	Sham	Metamizol	4	19.5	101	0	0.259375	NA	NA	85.9498207885305	91.326164874552	NA	NA	NA	NA
607	TDSS_031	Sham	Metamizol	5	17.7	91.7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
608	TDSS_031	Sham	Metamizol	6	19.5	101	0	0.1	NA	NA	NA	NA	NA	NA	NA	NA
609	TDSS_031	Sham	Metamizol	7	19.3	100	0	NA	NA	NA	61.699064074874	92.6565874730022	NA	NA	NA	NA
610	TDSS_031	Sham	Metamizol	8	19.7	102.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
611	TDSS_031	Sham	Metamizol	9	19.8	102.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
612	TDSS_031	Sham	Metamizol	10	19.5	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
613	TDSS_031	Sham	Metamizol	11	19.5	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
614	TDSS_031	Sham	Metamizol	12	19.7	102.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
615	TDSS_031	Sham	Metamizol	13	20.5	106.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
616	TDSS_031	Sham	Metamizol	14	20.3	105.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
617	TDSS_031	Sham	Metamizol	15	20.4	105.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
618	TDSS_031	Sham	Metamizol	16	20.4	105.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
619	TDSS_031	Sham	Metamizol	17	20.9	108.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
620	TDSS_031	Sham	Metamizol	18	20.7	107.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
621	TDSS_031	Sham	Metamizol	19	20.7	107.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
622	TDSS_031	Sham	Metamizol	20	20.9	108.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
623	TDSS_031	Sham	Metamizol	21	20.9	108.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
624	TDSS_031	Sham	Metamizol	22	21	108.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
625	TDSS_031	Sham	Metamizol	23	21	108.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
626	TDSS_031	Sham	Metamizol	24	21	108.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
627	TDSS_031	Sham	Metamizol	25	21.1	109.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
628	TDSS_031	Sham	Metamizol	26	21.5	111.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
629	TDSS_031	Sham	Metamizol	27	21.6	111.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
630	TDSS_031	Sham	Metamizol	28	21.9	113.47	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
631	TDSS_032	Sham	Metamizol	-1	18.2	100	0	0.1378125	NA	NA	31.5450643776824	87.4105865522175	NA	NA	NA	NA
632	TDSS_032	Sham	Metamizol	0	16.9	92.9	2	0.084375	1.21875	0.7375	27.9432624113475	70.5673758865248	NA	NA	NA	NA
